state_fips,county_fips,bus.bank,bank,time,adopt,NAME.x,pop,NAME.y,unemployment,bank.rate,bus.bank.rate
39,39131,1,66,2,0,"Pike County, Ohio",27088,"Pike County, Ohio",5.049969045723888,2.436503248670998,0.03691671588895452
39,39135,3,138,2,0,"Preble County, Ohio",40999,"Preble County, Ohio",3.244227834391769,3.365935754530598,0.07317251640283909
39,39141,0,215,2,0,"Ross County, Ohio",77093,"Ross County, Ohio",6.032595475553394,2.7888394536468937,0
39,39145,1,202,2,0,"Scioto County, Ohio",74008,"Scioto County, Ohio",6.942835729372487,2.729434655712896,0.013512052751053941
39,39149,1,109,2,0,"Shelby County, Ohio",48230,"Shelby County, Ohio",5.2091799218236,2.2600041467965997,0.02073398299813394
39,39159,2,139,2,0,"Union County, Ohio",62784,"Union County, Ohio",2.787203900767634,2.213939857288481,0.031855249745158
39,39163,1,22,2,0,"Vinton County, Ohio",12800,"Vinton County, Ohio",5.755764304013663,1.71875,0.078125
39,39165,16,481,2,0,"Warren County, Ohio",242337,"Warren County, Ohio",3.424438112259522,1.9848392940409432,0.06602376030073823
39,39167,3,79,2,0,"Washington County, Ohio",59771,"Washington County, Ohio",4.5581851281333146,1.3217111977380336,0.05019156447106456
39,39029,0,1,2,0,"Columbiana County, Ohio",101877,"Columbiana County, Ohio",5.967171301629094,0.009815758218243568,0
26,26115,0,1,2,16,"Monroe County, Michigan",154809,"Monroe County, Michigan",4.954200329649544,0.006459572763857399,0
26,26125,0,1,2,16,"Oakland County, Michigan",1274395,"Oakland County, Michigan",4.659781959708985,7.846860667218563e-4,0
26,26163,0,1,2,16,"Wayne County, Michigan",1793561,"Wayne County, Michigan",8.90257524688433,5.575500359340999e-4,0
39,39049,1,0,2,0,"Franklin County, Ohio",1323807,"Franklin County, Ohio",4.847732720804598,0,7.553971235988328e-4
39,39099,0,1,2,0,"Mahoning County, Ohio",228614,"Mahoning County, Ohio",7.91960401979901,0.004374185307986387,0
26,26061,0,1,2,16,"Houghton County, Michigan",37361,"Houghton County, Michigan",5.862708719851577,0.02676587885763229,0
39,39057,0,1,2,0,"Greene County, Ohio",167966,"Greene County, Ohio",5.102816137007779,0.005953585844754295,0
26,26041,0,1,2,16,"Delta County, Michigan",36903,"Delta County, Michigan",5.1134914562611575,0.027098067907758178,0
26,26161,0,1,2,16,"Washtenaw County, Michigan",372258,"Washtenaw County, Michigan",4.542764505637358,0.0026863089577658507,0
26,26053,0,1,2,16,"Gogebic County, Michigan",14380,"Gogebic County, Michigan",4.490500863557858,0.06954102920723226,0
39,39061,0,1,2,0,"Hamilton County, Ohio",830639,"Hamilton County, Ohio",5.383129902889298,0.0012038924249884726,0
26,26025,1,0,2,16,"Calhoun County, Michigan",134310,"Calhoun County, Michigan",6.389471378047635,0,0.007445461990916536
42,42101,0,1,2,11,"Philadelphia County, Pennsylvania",1603797,"Philadelphia County, Pennsylvania",8.789004353231446,6.235203083682037e-4,0
39,39007,0,1,2,0,"Ashtabula County, Ohio",97574,"Ashtabula County, Ohio",7.159137530200119,0.010248631807653678,0
26,26099,0,1,2,16,"Macomb County, Michigan",881217,"Macomb County, Michigan",5.585768314393771,0.0011347942674732785,0
39,39173,0,1,2,0,"Wood County, Ohio",132248,"Wood County, Ohio",4.879046554122235,0.007561551025346319,0
39,39023,0,1,2,0,"Clark County, Ohio",136001,"Clark County, Ohio",6.811203416512103,0.0073528871111241826,0
39,39173,1,0,2,0,"Wood County, Ohio",132248,"Wood County, Ohio",4.879046554122235,0,0.007561551025346319
42,42029,0,1,2,11,"Chester County, Pennsylvania",534413,"Chester County, Pennsylvania",4.105560527100771,0.0018712119652777907,0
42,42101,0,1,2,11,"Philadelphia County, Pennsylvania",1603797,"Philadelphia County, Pennsylvania",8.789004353231446,6.235203083682037e-4,0
26,26081,0,1,2,16,"Kent County, Michigan",657974,"Kent County, Michigan",4.598307918046698,0.0015198168924607962,0
39,39059,0,1,3,0,"Guernsey County, Ohio",38438,"Guernsey County, Ohio",5.0084507042253525,0.02601592174410739,0
42,42011,0,1,3,11,"Berks County, Pennsylvania",428849,"Berks County, Pennsylvania",5.580697266849396,0.0023318230892458653,0
42,42101,1,0,3,11,"Philadelphia County, Pennsylvania",1603797,"Philadelphia County, Pennsylvania",8.789004353231446,0,6.235203083682037e-4
39,39035,1,0,3,0,"Cuyahoga County, Ohio",1264817,"Cuyahoga County, Ohio",7.446165258397409,0,7.906282094563877e-4
39,39041,1,0,3,0,"Delaware County, Ohio",214124,"Delaware County, Ohio",2.541060943325364,0,0.004670191104219985
39,39061,1,0,3,0,"Hamilton County, Ohio",830639,"Hamilton County, Ohio",5.383129902889298,0,0.0012038924249884726
42,42003,1,0,3,11,"Allegheny County, Pennsylvania",1250578,"Allegheny County, Pennsylvania",4.857972420798872,0,7.996302509719505e-4
39,39113,0,1,3,0,"Montgomery County, Ohio",537309,"Montgomery County, Ohio",6.263960119882234,0.0018611264654044507,0
42,42089,1,0,3,11,"Monroe County, Pennsylvania",168327,"Monroe County, Pennsylvania",6.229243650311053,0,0.005940817575314715
26,26099,1,0,3,16,"Macomb County, Michigan",881217,"Macomb County, Michigan",5.585768314393771,0,0.0011347942674732785
26,26125,2,0,3,16,"Oakland County, Michigan",1274395,"Oakland County, Michigan",4.659781959708985,0,0.0015693721334437125
26,26161,2,0,3,16,"Washtenaw County, Michigan",372258,"Washtenaw County, Michigan",4.542764505637358,0,0.005372617915531701
39,39035,49,0,3,0,"Cuyahoga County, Ohio",1264817,"Cuyahoga County, Ohio",7.446165258397409,0,0.038740782263363
42,42019,19,0,3,11,"Butler County, Pennsylvania",193763,"Butler County, Pennsylvania",4.583995760466348,0,0.09805793675779173
42,42103,1,0,3,11,"Pike County, Pennsylvania",58535,"Pike County, Pennsylvania",7.833148763381321,0,0.017083796019475527
26,26125,9,0,3,16,"Oakland County, Michigan",1274395,"Oakland County, Michigan",4.659781959708985,0,0.007062174600496706
39,39049,3,0,3,0,"Franklin County, Ohio",1323807,"Franklin County, Ohio",4.847732720804598,0,0.0022661913707964984
39,39089,0,1,3,0,"Licking County, Ohio",178519,"Licking County, Ohio",3.7285709416856956,0.005601644642867146,0
42,42003,1,0,3,11,"Allegheny County, Pennsylvania",1250578,"Allegheny County, Pennsylvania",4.857972420798872,0,7.996302509719505e-4
42,42017,5,0,3,11,"Bucks County, Pennsylvania",646538,"Bucks County, Pennsylvania",4.165563676123612,0,0.007733497489706715
42,42029,8,1,3,11,"Chester County, Pennsylvania",534413,"Chester County, Pennsylvania",4.105560527100771,0.0018712119652777907,0.014969695722222325
42,42043,1,0,3,11,"Dauphin County, Pennsylvania",286401,"Dauphin County, Pennsylvania",4.35853626738577,0,0.0034916079203634065
42,42045,0,3,3,11,"Delaware County, Pennsylvania",576830,"Delaware County, Pennsylvania",6.185421849122642,0.005200839068703084,0
42,42063,1,0,3,11,"Indiana County, Pennsylvania",83246,"Indiana County, Pennsylvania",7.208966199254507,0,0.012012589193474763
42,42101,5,1,3,11,"Philadelphia County, Pennsylvania",1603797,"Philadelphia County, Pennsylvania",8.789004353231446,6.235203083682037e-4,0.0031176015418410185
42,42133,3,0,3,11,"York County, Pennsylvania",456438,"York County, Pennsylvania",4.628500799399291,0,0.006572634180326792
42,42011,0,1,3,11,"Berks County, Pennsylvania",428849,"Berks County, Pennsylvania",5.580697266849396,0.0023318230892458653,0
42,42029,0,1,3,11,"Chester County, Pennsylvania",534413,"Chester County, Pennsylvania",4.105560527100771,0.0018712119652777907,0
42,42071,0,1,3,11,"Lancaster County, Pennsylvania",552984,"Lancaster County, Pennsylvania",3.61713889348577,0.0018083705857674,0
42,42079,0,1,3,11,"Luzerne County, Pennsylvania",325594,"Luzerne County, Pennsylvania",6.047516198704104,0.0030713096678685724,0
42,42089,0,1,3,11,"Monroe County, Pennsylvania",168327,"Monroe County, Pennsylvania",6.229243650311053,0.005940817575314715,0
42,42101,0,2,3,11,"Philadelphia County, Pennsylvania",1603797,"Philadelphia County, Pennsylvania",8.789004353231446,0.0012470406167364074,0
42,42103,1,0,3,11,"Pike County, Pennsylvania",58535,"Pike County, Pennsylvania",7.833148763381321,0,0.017083796019475527
42,42003,0,1,3,11,"Allegheny County, Pennsylvania",1250578,"Allegheny County, Pennsylvania",4.857972420798872,7.996302509719505e-4,0
42,42011,21,776,3,11,"Berks County, Pennsylvania",428849,"Berks County, Pennsylvania",5.580697266849396,1.8094947172547913,0.048968284874163166
42,42017,44,1054,3,11,"Bucks County, Pennsylvania",646538,"Bucks County, Pennsylvania",4.165563676123612,1.6302212708301755,0.06805477790941909
42,42025,0,1,3,11,"Carbon County, Pennsylvania",64749,"Carbon County, Pennsylvania",5.119940494638319,0.015444253965312207,0
42,42029,30,541,3,11,"Chester County, Pennsylvania",534413,"Chester County, Pennsylvania",4.105560527100771,1.0123256732152848,0.05613635895833372
42,42045,27,893,3,11,"Delaware County, Pennsylvania",576830,"Delaware County, Pennsylvania",6.185421849122642,1.548116429450618,0.04680755161832775
42,42049,0,1,3,11,"Erie County, Pennsylvania",270876,"Erie County, Pennsylvania",5.412508943028204,0.0036917261034569325,0
42,42061,0,1,3,11,"Huntingdon County, Pennsylvania",44092,"Huntingdon County, Pennsylvania",5.377049180327869,0.022679851220175996,0
42,42071,20,554,3,11,"Lancaster County, Pennsylvania",552984,"Lancaster County, Pennsylvania",3.61713889348577,1.0018373045151396,0.036167411715348
42,42077,26,589,3,11,"Lehigh County, Pennsylvania",374557,"Lehigh County, Pennsylvania",6.205591009916151,1.572524342089455,0.06941533598357526
42,42089,0,2,3,11,"Monroe County, Pennsylvania",168327,"Monroe County, Pennsylvania",6.229243650311053,0.01188163515062943,0
42,42091,57,1042,3,11,"Montgomery County, Pennsylvania",856553,"Montgomery County, Pennsylvania",4.4832466071303,1.2165038240482493,0.06654579459764895
42,42095,9,540,3,11,"Northampton County, Pennsylvania",312951,"Northampton County, Pennsylvania",4.576575210954474,1.7255097443369727,0.028758495738949546
42,42101,75,2545,3,11,"Philadelphia County, Pennsylvania",1603797,"Philadelphia County, Pennsylvania",8.789004353231446,1.5868591847970783,0.046764023127615274
42,42133,0,1,3,11,"York County, Pennsylvania",456438,"York County, Pennsylvania",4.628500799399291,0.0021908780601089307,0
42,42001,6,177,3,11,"Adams County, Pennsylvania",103852,"Adams County, Pennsylvania",3.851503759398496,1.704348495936525,0.057774525285983896
42,42003,0,1,3,11,"Allegheny County, Pennsylvania",1250578,"Allegheny County, Pennsylvania",4.857972420798872,7.996302509719505e-4,0
42,42009,0,1,3,11,"Bedford County, Pennsylvania",47577,"Bedford County, Pennsylvania",4.464131374243734,0.02101855938793955,0
42,42011,0,1,3,11,"Berks County, Pennsylvania",428849,"Berks County, Pennsylvania",5.580697266849396,0.0023318230892458653,0
42,42015,4,54,3,11,"Bradford County, Pennsylvania",59967,"Bradford County, Pennsylvania",4.744590596371155,0.90049527239982,0.06670335351109777
42,42023,0,6,3,11,"Cameron County, Pennsylvania",4547,"Cameron County, Pennsylvania",10.236966824644549,1.3195513525401363,0
42,42025,1,120,3,11,"Carbon County, Pennsylvania",64749,"Carbon County, Pennsylvania",5.119940494638319,1.8533104758374648,0.015444253965312207
42,42027,9,68,3,11,"Centre County, Pennsylvania",158172,"Centre County, Pennsylvania",4.06077519379845,0.4299117416483322,0.056900083453455735
42,42035,0,27,3,11,"Clinton County, Pennsylvania",37450,"Clinton County, Pennsylvania",5.767595152030618,0.7209612817089452,0
42,42037,0,61,3,11,"Columbia County, Pennsylvania",64727,"Columbia County, Pennsylvania",4.462235462049277,0.9424197012066061,0
42,42041,19,368,3,11,"Cumberland County, Pennsylvania",259469,"Cumberland County, Pennsylvania",3.4586672145743442,1.418281181952372,0.07322647406819312
42,42043,24,543,3,11,"Dauphin County, Pennsylvania",286401,"Dauphin County, Pennsylvania",4.35853626738577,1.8959431007573297,0.08379859008872176
42,42045,0,1,3,11,"Delaware County, Pennsylvania",576830,"Delaware County, Pennsylvania",6.185421849122642,0.0017336130229010278,0
42,42055,3,212,3,11,"Franklin County, Pennsylvania",155932,"Franklin County, Pennsylvania",3.9187040221340195,1.3595669907395533,0.0192391555293333
42,42057,1,14,3,11,"Fulton County, Pennsylvania",14556,"Fulton County, Pennsylvania",5.2456747404844295,0.9618026930475406,0.06870019236053862
42,42061,0,48,3,11,"Huntingdon County, Pennsylvania",44092,"Huntingdon County, Pennsylvania",5.377049180327869,1.0886328585684477,0
42,42067,0,25,3,11,"Juniata County, Pennsylvania",23509,"Juniata County, Pennsylvania",2.8327414172163032,1.063422519035263,0
42,42069,8,341,3,11,"Lackawanna County, Pennsylvania",215896,"Lackawanna County, Pennsylvania",4.235959189204887,1.5794641864601475,0.03705487827472487
42,42071,0,3,3,11,"Lancaster County, Pennsylvania",552984,"Lancaster County, Pennsylvania",3.61713889348577,0.0054251117573022,0
42,42075,7,167,3,11,"Lebanon County, Pennsylvania",143257,"Lebanon County, Pennsylvania",4.897803409380035,1.1657371018519165,0.04886323181415218
42,42079,26,539,3,11,"Luzerne County, Pennsylvania",325594,"Luzerne County, Pennsylvania",6.047516198704104,1.6554359109811607,0.07985405136458289
42,42081,8,104,3,11,"Lycoming County, Pennsylvania",114188,"Lycoming County, Pennsylvania",5.076562781480814,0.9107787158020108,0.07005990121553929
42,42087,1,62,3,11,"Mifflin County, Pennsylvania",46143,"Mifflin County, Pennsylvania",3.5046625712644186,1.3436490908696876,0.021671759530156254
42,42089,8,589,3,11,"Monroe County, Pennsylvania",168327,"Monroe County, Pennsylvania",6.229243650311053,3.499141551860367,0.04752654060251772
42,42091,0,1,3,11,"Montgomery County, Pennsylvania",856553,"Montgomery County, Pennsylvania",4.4832466071303,0.0011674700806605079,0
42,42093,0,24,3,11,"Montour County, Pennsylvania",18136,"Montour County, Pennsylvania",1.7035775127768313,1.3233348037053374,0
42,42095,0,3,3,11,"Northampton County, Pennsylvania",312951,"Northampton County, Pennsylvania",4.576575210954474,0.009586165246316515,0
42,42097,2,129,3,11,"Northumberland County, Pennsylvania",91647,"Northumberland County, Pennsylvania",4.229321137366318,1.4075747160299845,0.021822863814418364
42,42099,1,78,3,11,"Perry County, Pennsylvania",45842,"Perry County, Pennsylvania",3.3754208754208754,1.7014964443087126,0.02181405697831683
42,42103,1,204,3,11,"Pike County, Pennsylvania",58535,"Pike County, Pennsylvania",7.833148763381321,3.4850943879730076,0.017083796019475527
42,42105,0,13,3,11,"Potter County, Pennsylvania",16396,"Potter County, Pennsylvania",6.769147788565264,0.7928763112954379,0
42,42107,6,169,3,11,"Schuylkill County, Pennsylvania",143049,"Schuylkill County, Pennsylvania",5.2008752474658015,1.1814133618550287,0.04194366965165782
42,42109,1,26,3,11,"Snyder County, Pennsylvania",39736,"Snyder County, Pennsylvania",2.457522777640975,0.6543185021139521,0.025166096235152004
42,42113,1,3,3,11,"Sullivan County, Pennsylvania",5840,"Sullivan County, Pennsylvania",5.044612216884008,0.5136986301369864,0.17123287671232876
42,42115,0,41,3,11,"Susquehanna County, Pennsylvania",38434,"Susquehanna County, Pennsylvania",6.132573358665822,1.066763802882864,0
42,42117,1,40,3,11,"Tioga County, Pennsylvania",41045,"Tioga County, Pennsylvania",5.2121722649257665,0.9745401388719698,0.024363503471799244
42,42119,1,25,3,11,"Union County, Pennsylvania",42681,"Union County, Pennsylvania",2.8566737809883436,0.5857407277242802,0.023429629108971207
42,42127,2,110,3,11,"Wayne County, Pennsylvania",51155,"Wayne County, Pennsylvania",5.110441315398804,2.150327436223243,0.03909686247678624
42,42131,1,26,3,11,"Wyoming County, Pennsylvania",26069,"Wyoming County, Pennsylvania",4.917908753877582,0.9973531781042618,0.038359737619394686
42,42133,25,783,3,11,"York County, Pennsylvania",456438,"York County, Pennsylvania",4.628500799399291,1.7154575210652927,0.054771951502723265
42,42003,130,2540,3,11,"Allegheny County, Pennsylvania",1250578,"Allegheny County, Pennsylvania",4.857972420798872,2.0310608374687544,0.10395193262635358
42,42005,2,141,3,11,"Armstrong County, Pennsylvania",65558,"Armstrong County, Pennsylvania",5.491722849998418,2.150767259525916,0.030507337014551997
42,42007,14,396,3,11,"Beaver County, Pennsylvania",168215,"Beaver County, Pennsylvania",5.0552640658647725,2.354130131082246,0.08322682281603899
42,42009,4,75,3,11,"Bedford County, Pennsylvania",47577,"Bedford County, Pennsylvania",4.464131374243734,1.5763919540954663,0.0840742375517582
42,42013,2,160,3,11,"Blair County, Pennsylvania",122822,"Blair County, Pennsylvania",4.677165620718236,1.3026982136750744,0.01628372767093843
42,42019,14,298,3,11,"Butler County, Pennsylvania",193763,"Butler County, Pennsylvania",4.583995760466348,1.537961323885365,0.07225321655837286
42,42021,16,272,3,11,"Cambria County, Pennsylvania",133472,"Cambria County, Pennsylvania",5.17809587217044,2.0378806041716615,0.11987532965715655
42,42031,3,57,3,11,"Clarion County, Pennsylvania",37241,"Clarion County, Pennsylvania",5.969508267124758,1.5305711447061034,0.08055637603716334
42,42033,2,150,3,11,"Clearfield County, Pennsylvania",80562,"Clearfield County, Pennsylvania",7.390199240208806,1.8619200119162882,0.024825600158883843
42,42039,6,212,3,11,"Crawford County, Pennsylvania",83938,"Crawford County, Pennsylvania",5.825632784250703,2.5256737115490004,0.07148133145893397
42,42047,1,27,3,11,"Elk County, Pennsylvania",30990,"Elk County, Pennsylvania",6.01119793268935,0.8712487899322362,0.032268473701193935
42,42049,11,586,3,11,"Erie County, Pennsylvania",270876,"Erie County, Pennsylvania",5.412508943028204,2.1633514966257623,0.040608987138026256
42,42051,6,375,3,11,"Fayette County, Pennsylvania",128804,"Fayette County, Pennsylvania",7.314644478574201,2.9114002670724513,0.04658240427315922
42,42053,0,7,3,11,"Forest County, Pennsylvania",6973,"Forest County, Pennsylvania",5.35833891493637,1.0038720780152015,0
42,42059,2,74,3,11,"Greene County, Pennsylvania",35954,"Greene County, Pennsylvania",4.922491161272776,2.058185459197864,0.0556266340323747
42,42063,11,124,3,11,"Indiana County, Pennsylvania",83246,"Indiana County, Pennsylvania",7.208966199254507,1.4895610599908706,0.13213848112822238
42,42065,1,76,3,11,"Jefferson County, Pennsylvania",44492,"Jefferson County, Pennsylvania",4.526208205577457,1.7081722556864156,0.022475950732715994
42,42073,7,192,3,11,"Lawrence County, Pennsylvania",86070,"Lawrence County, Pennsylvania",6.367298578199052,2.2307424189613108,0.08132915069129779
42,42083,3,52,3,11,"McKean County, Pennsylvania",40432,"McKean County, Pennsylvania",6.485799067401441,1.2861100118717848,0.0741986545310645
42,42085,2,252,3,11,"Mercer County, Pennsylvania",110652,"Mercer County, Pennsylvania",5.811481218993621,2.2774102591909773,0.018074684596753786
42,42111,3,125,3,11,"Somerset County, Pennsylvania",74129,"Somerset County, Pennsylvania",4.836464857341684,1.6862496458875742,0.04046999150130178
42,42121,2,110,3,11,"Venango County, Pennsylvania",50454,"Venango County, Pennsylvania",6.571787358727501,2.18020374995045,0.03964006818091727
42,42123,1,48,3,11,"Warren County, Pennsylvania",38587,"Warren County, Pennsylvania",4.380375915896782,1.2439422603467487,0.025915463757223933
42,42125,7,500,3,11,"Washington County, Pennsylvania",209349,"Washington County, Pennsylvania",5.398508605290766,2.3883562854372364,0.03343698799612131
42,42129,33,897,3,11,"Westmoreland County, Pennsylvania",354663,"Westmoreland County, Pennsylvania",4.667918577502382,2.5291614856920512,0.09304607472445674
42,42001,0,1,3,11,"Adams County, Pennsylvania",103852,"Adams County, Pennsylvania",3.851503759398496,0.009629087547663983,0
39,39061,0,1,3,0,"Hamilton County, Ohio",830639,"Hamilton County, Ohio",5.383129902889298,0.0012038924249884726,0
39,39169,0,1,3,0,"Wayne County, Ohio",116894,"Wayne County, Ohio",3.3449807729451635,0.00855475901243862,0
26,26099,0,1,3,16,"Macomb County, Michigan",881217,"Macomb County, Michigan",5.585768314393771,0.0011347942674732785,0
39,39013,0,6,3,0,"Belmont County, Ohio",66497,"Belmont County, Ohio",5.608634688753384,0.09022963441959787,0
39,39019,0,1,3,0,"Carroll County, Ohio",26721,"Carroll County, Ohio",3.6977620919226757,0.037423749111185955,0
39,39067,0,2,3,0,"Harrison County, Ohio",14483,"Harrison County, Ohio",5.93671679197995,0.13809293654629565,0
39,39081,0,6,3,0,"Jefferson County, Ohio",65249,"Jefferson County, Ohio",5.609854063462311,0.09195543226716119,0
39,39111,0,1,3,0,"Monroe County, Ohio",13385,"Monroe County, Ohio",4.74160895045285,0.07471049682480388,0
42,42051,0,1,3,11,"Fayette County, Pennsylvania",128804,"Fayette County, Pennsylvania",7.314644478574201,0.007763734045526536,0
42,42055,0,3,3,11,"Franklin County, Pennsylvania",155932,"Franklin County, Pennsylvania",3.9187040221340195,0.0192391555293333,0
42,42059,0,2,3,11,"Greene County, Pennsylvania",35954,"Greene County, Pennsylvania",4.922491161272776,0.0556266340323747,0
39,39009,0,2,3,0,"Athens County, Ohio",62431,"Athens County, Ohio",5.8420589098737645,0.03203536704521792,0
39,39041,0,1,3,0,"Delaware County, Ohio",214124,"Delaware County, Ohio",2.541060943325364,0.004670191104219985,0
39,39053,0,46,3,0,"Gallia County, Ohio",29220,"Gallia County, Ohio",4.491597614806784,1.5742642026009583,0
39,39075,0,1,3,0,"Holmes County, Ohio",44223,"Holmes County, Ohio",2.3272869505695986,0.022612667616398706,0
39,39079,0,4,3,0,"Jackson County, Ohio",32653,"Jackson County, Ohio",6.902097433491925,0.12250022968793067,0
39,39087,5,103,3,0,"Lawrence County, Ohio",58240,"Lawrence County, Ohio",4.976665751598102,1.768543956043956,0.08585164835164835
39,39105,0,16,3,0,"Meigs County, Ohio",22210,"Meigs County, Ohio",8.32618945563652,0.7203962179198559,0
39,39167,0,23,3,0,"Washington County, Ohio",59771,"Washington County, Ohio",4.5581851281333146,0.38480199427816164,0
39,39017,3,0,3,0,"Butler County, Ohio",390357,"Butler County, Ohio",4.932786102107594,0,0.007685272711902181
26,26163,2,0,3,16,"Wayne County, Michigan",1793561,"Wayne County, Michigan",8.90257524688433,0,0.0011151000718681997
39,39017,1,0,3,0,"Butler County, Ohio",390357,"Butler County, Ohio",4.932786102107594,0,0.0025617575706340604
39,39045,1,0,3,0,"Fairfield County, Ohio",158921,"Fairfield County, Ohio",3.8939361119251794,0,0.006292434605873359
39,39049,0,1,3,0,"Franklin County, Ohio",1323807,"Franklin County, Ohio",4.847732720804598,7.553971235988328e-4,0
42,42011,1,0,3,11,"Berks County, Pennsylvania",428849,"Berks County, Pennsylvania",5.580697266849396,0,0.0023318230892458653
39,39061,0,3,3,0,"Hamilton County, Ohio",830639,"Hamilton County, Ohio",5.383129902889298,0.0036116772749654183,0
39,39165,0,1,3,0,"Warren County, Ohio",242337,"Warren County, Ohio",3.424438112259522,0.004126485018796139,0
26,26001,0,15,3,16,"Alcona County, Michigan",10167,"Alcona County, Michigan",6.067114093959732,1.475361463558572,0
26,26007,4,46,3,16,"Alpena County, Michigan",28907,"Alpena County, Michigan",7.479601087941976,1.5913100633064656,0.1383747881136057
26,26011,0,40,3,16,"Arenac County, Michigan",15002,"Arenac County, Michigan",6.756131420638593,2.6663111585121984,0
26,26017,4,331,3,16,"Bay County, Michigan",103856,"Bay County, Michigan",5.9245313251081555,3.18710522261593,0.03851486673856109
26,26031,5,39,3,16,"Cheboygan County, Michigan",25579,"Cheboygan County, Michigan",7.4203678779721844,1.52468822080613,0.19547284882129873
26,26035,0,90,3,16,"Clare County, Michigan",30856,"Clare County, Michigan",10.034235409194652,2.9167746953590874,0
26,26037,0,2,3,16,"Clinton County, Michigan",79128,"Clinton County, Michigan",3.422203553161523,0.025275502982509353,0
26,26039,2,33,3,16,"Crawford County, Michigan",12988,"Crawford County, Michigan",7.4249872859806745,2.540806898675701,0.1539882968894364
26,26049,29,2326,3,16,"Genesee County, Michigan",406211,"Genesee County, Michigan",8.936870179024865,5.7260881660023975,0.07139146896563608
26,26051,1,62,3,16,"Gladwin County, Michigan",25386,"Gladwin County, Michigan",6.21929549493049,2.442291026550067,0.03939179075080753
26,26057,0,93,3,16,"Gratiot County, Michigan",41761,"Gratiot County, Michigan",4.805150017243362,2.2269581667105673,0
26,26063,1,66,3,16,"Huron County, Michigan",31407,"Huron County, Michigan",5.056609015767174,2.101442353615436,0.03184003566083994
26,26069,0,60,3,16,"Iosco County, Michigan",25237,"Iosco County, Michigan",7.444366829657719,2.3774616634306773,0
26,26073,1,131,3,16,"Isabella County, Michigan",64394,"Isabella County, Michigan",7.275074151378666,2.0343510264931512,0.015529397148802682
26,26075,6,445,3,16,"Jackson County, Michigan",160366,"Jackson County, Michigan",6.284419847535336,2.7749024107354425,0.03741441452677001
26,26077,0,2,3,16,"Kalamazoo County, Michigan",261670,"Kalamazoo County, Michigan",6.231856284025013,0.007643214736118011,0
26,26087,3,245,3,16,"Lapeer County, Michigan",88619,"Lapeer County, Michigan",5.880833274618944,2.764644150802875,0.033852785520035206
26,26091,6,254,3,16,"Lenawee County, Michigan",99423,"Lenawee County, Michigan",4.838503766117707,2.5547408547318025,0.06034820916689297
26,26093,13,327,3,16,"Livingston County, Michigan",193866,"Livingston County, Michigan",3.8488101345751606,1.6867320726687505,0.06705662674218274
26,26099,38,3262,3,16,"Macomb County, Michigan",881217,"Macomb County, Michigan",5.585768314393771,3.7016989004978345,0.04312218216398458
26,26101,0,1,3,16,"Manistee County, Michigan",25032,"Manistee County, Michigan",7.296055151283033,0.039948865452221156,0
26,26111,3,242,3,16,"Midland County, Michigan",83494,"Midland County, Michigan",4.472987155779899,2.8984118619301986,0.03593072556111816
26,26115,5,389,3,16,"Monroe County, Michigan",154809,"Monroe County, Michigan",4.954200329649544,2.512773805140528,0.032297863819286995
26,26119,0,27,3,16,"Montmorency County, Michigan",9153,"Montmorency County, Michigan",7.161496085821978,2.949852507374631,0
26,26125,90,3474,3,16,"Oakland County, Michigan",1274395,"Oakland County, Michigan",4.659781959708985,2.7259993957917286,0.07062174600496707
26,26129,1,45,3,16,"Ogemaw County, Michigan",20770,"Ogemaw County, Michigan",8.021978021978022,2.1665864227250844,0.04814636494944632
26,26135,1,25,3,16,"Oscoda County, Michigan",8219,"Oscoda County, Michigan",9.333333333333334,3.041732570872369,0.12166930283489477
26,26137,2,52,3,16,"Otsego County, Michigan",25091,"Otsego County, Michigan",5.65653134024121,2.072456259216452,0.07970985612370969
26,26141,0,14,3,16,"Presque Isle County, Michigan",12982,"Presque Isle County, Michigan",6.3768115942028984,1.0784162686797105,0
26,26143,1,65,3,16,"Roscommon County, Michigan",23459,"Roscommon County, Michigan",8.362248438584317,2.7707915938445797,0.04262756298222431
26,26145,9,964,3,16,"Saginaw County, Michigan",190124,"Saginaw County, Michigan",6.517815589634154,5.070375123603543,0.047337527087584944
26,26147,10,466,3,16,"St. Clair County, Michigan",160383,"St. Clair County, Michigan",6.627924837437919,2.9055448520105,0.062350747897221025
26,26151,3,72,3,16,"Sanilac County, Michigan",40611,"Sanilac County, Michigan",6.08472534953134,1.7729186673561352,0.07387161113983896
26,26155,5,232,3,16,"Shiawassee County, Michigan",68094,"Shiawassee County, Michigan",3.9516981132075473,3.4070549534467065,0.07342790847945488
26,26157,3,133,3,16,"Tuscola County, Michigan",53323,"Tuscola County, Michigan",6.63444458214566,2.4942332576936783,0.05626090054948146
26,26161,13,641,3,16,"Washtenaw County, Michigan",372258,"Washtenaw County, Michigan",4.542764505637358,1.7219240419279103,0.03492201645095606
26,26163,61,9082,3,16,"Wayne County, Michigan",1793561,"Wayne County, Michigan",8.90257524688433,5.063669426353495,0.03401055219198009
39,39095,0,1,3,0,"Lucas County, Ohio",431279,"Lucas County, Ohio",7.170929767999331,0.0023186846565680223,0
42,42071,0,1,3,11,"Lancaster County, Pennsylvania",552984,"Lancaster County, Pennsylvania",3.61713889348577,0.0018083705857674,0
